,author,num_pages_grp,count
11670,Lawrence M. Friedman,<250,0
11671,Lawrence M. Friedman,250-499,0
11672,Lawrence M. Friedman,500-749,1
11673,Lawrence M. Friedman,750-999,0
11674,Lawrence M. Friedman,>=1000,0
11675,Lawrence M. Krauss,<250,1
11676,Lawrence M. Krauss,250-499,0
11677,Lawrence M. Krauss,500-749,0
11678,Lawrence M. Krauss,750-999,0
11679,Lawrence M. Krauss,>=1000,0
11680,Lawrence M. Lasher,<250,0
11681,Lawrence M. Lasher,250-499,1
11682,Lawrence M. Lasher,500-749,0
11683,Lawrence M. Lasher,750-999,0
11684,Lawrence M. Lasher,>=1000,0
11685,Lawrence Otis Graham,<250,1
11686,Lawrence Otis Graham,250-499,0
11687,Lawrence Otis Graham,500-749,0
11688,Lawrence Otis Graham,750-999,0
11689,Lawrence Otis Graham,>=1000,0
11690,Lawrence Sanders,<250,0
11691,Lawrence Sanders,250-499,1
11692,Lawrence Sanders,500-749,0
11693,Lawrence Sanders,750-999,0
11694,Lawrence Sanders,>=1000,0
11695,Lawrence Watt-Evans,<250,0
11696,Lawrence Watt-Evans,250-499,1
11697,Lawrence Watt-Evans,500-749,0
11698,Lawrence Watt-Evans,750-999,0
11699,Lawrence Watt-Evans,>=1000,0
11700,Le Ly Hayslip,<250,1
11701,Le Ly Hayslip,250-499,0
11702,Le Ly Hayslip,500-749,0
11703,Le Ly Hayslip,750-999,0
11704,Le Ly Hayslip,>=1000,0
11705,Leah Bendavid-Val,<250,1
11706,Leah Bendavid-Val,250-499,0
11707,Leah Bendavid-Val,500-749,0
11708,Leah Bendavid-Val,750-999,0
11709,Leah Bendavid-Val,>=1000,0
11710,Lee Charles Kelley,<250,1
11711,Lee Charles Kelley,250-499,0
11712,Lee Charles Kelley,500-749,0
11713,Lee Charles Kelley,750-999,0
11714,Lee Charles Kelley,>=1000,0
11715,Lee Child,<250,0
11716,Lee Child,250-499,1
11717,Lee Child,500-749,0
11718,Lee Child,750-999,0
11719,Lee Child,>=1000,0
11720,Lee Seldes,<250,1
11721,Lee Seldes,250-499,0
11722,Lee Seldes,500-749,0
11723,Lee Seldes,750-999,0
11724,Lee Seldes,>=1000,0
11725,Legs McNeil,<250,0
11726,Legs McNeil,250-499,1
11727,Legs McNeil,500-749,0
11728,Legs McNeil,750-999,0
11729,Legs McNeil,>=1000,0
11730,Leigh Nichols,<250,0
11731,Leigh Nichols,250-499,1
11732,Leigh Nichols,500-749,0
11733,Leigh Nichols,750-999,0
11734,Leigh Nichols,>=1000,0
11735,Leil Lowndes,<250,0
11736,Leil Lowndes,250-499,1
11737,Leil Lowndes,500-749,0
11738,Leil Lowndes,750-999,0
11739,Leil Lowndes,>=1000,0
11740,Lennard Zinn,<250,0
11741,Lennard Zinn,250-499,1
11742,Lennard Zinn,500-749,0
11743,Lennard Zinn,750-999,0
11744,Lennard Zinn,>=1000,0
11745,Lennart Hellsing,<250,1
11746,Lennart Hellsing,250-499,0
11747,Lennart Hellsing,500-749,0
11748,Lennart Hellsing,750-999,0
11749,Lennart Hellsing,>=1000,0
11750,Leo Strauss,<250,1
11751,Leo Strauss,250-499,0
11752,Leo Strauss,500-749,0
11753,Leo Strauss,750-999,0
11754,Leo Strauss,>=1000,0
11755,Leo Tolstoy,<250,0
11756,Leo Tolstoy,250-499,1
11757,Leo Tolstoy,500-749,0
11758,Leo Tolstoy,750-999,0
11759,Leo Tolstoy,>=1000,0
11760,Leon Sciaky,<250,1
11761,Leon Sciaky,250-499,0
11762,Leon Sciaky,500-749,0
11763,Leon Sciaky,750-999,0
11764,Leon Sciaky,>=1000,0
11765,Leon Uris,<250,0
11766,Leon Uris,250-499,0
11767,Leon Uris,500-749,1
11768,Leon Uris,750-999,0
11769,Leon Uris,>=1000,0
11770,Leonard  Orr,<250,1
11771,Leonard  Orr,250-499,0
11772,Leonard  Orr,500-749,0
11773,Leonard  Orr,750-999,0
11774,Leonard  Orr,>=1000,0
11775,Leonard Cottrell,<250,1
11776,Leonard Cottrell,250-499,0
11777,Leonard Cottrell,500-749,0
11778,Leonard Cottrell,750-999,0
11779,Leonard Cottrell,>=1000,0
11780,Leonard Michaels,<250,1
11781,Leonard Michaels,250-499,0
11782,Leonard Michaels,500-749,0
11783,Leonard Michaels,750-999,0
11784,Leonard Michaels,>=1000,0
11785,Leonard Sweet,<250,1
11786,Leonard Sweet,250-499,0
11787,Leonard Sweet,500-749,0
11788,Leonard Sweet,750-999,0
11789,Leonard Sweet,>=1000,0
11790,Leonard Woolf,<250,0
11791,Leonard Woolf,250-499,0
11792,Leonard Woolf,500-749,1
11793,Leonard Woolf,750-999,0
11794,Leonard Woolf,>=1000,0
11795,Leonardo Padura,<250,1
11796,Leonardo Padura,250-499,0
11797,Leonardo Padura,500-749,0
11798,Leonardo Padura,750-999,0
11799,Leonardo Padura,>=1000,0
11800,Leonardo da Vinci,<250,1
11801,Leonardo da Vinci,250-499,0
11802,Leonardo da Vinci,500-749,0
11803,Leonardo da Vinci,750-999,0
11804,Leonardo da Vinci,>=1000,0
11805,Leonore Fleischer,<250,0
11806,Leonore Fleischer,250-499,1
11807,Leonore Fleischer,500-749,0
11808,Leonore Fleischer,750-999,0
11809,Leonore Fleischer,>=1000,0
11810,Lerone Bennett Jr.,<250,0
11811,Lerone Bennett Jr.,250-499,1
11812,Lerone Bennett Jr.,500-749,0
11813,Lerone Bennett Jr.,750-999,0
11814,Lerone Bennett Jr.,>=1000,0
11815,Les Beletsky,<250,1
11816,Les Beletsky,250-499,0
11817,Les Beletsky,500-749,0
11818,Les Beletsky,750-999,0
11819,Les Beletsky,>=1000,0
11820,Les Standiford,<250,0
11821,Les Standiford,250-499,0
11822,Les Standiford,500-749,1
11823,Les Standiford,750-999,0
11824,Les Standiford,>=1000,0
11825,Lesley Glaister,<250,1
11826,Lesley Glaister,250-499,0
11827,Lesley Glaister,500-749,0
11828,Lesley Glaister,750-999,0
11829,Lesley Glaister,>=1000,0
11830,Leslie Gross Portney,<250,0
11831,Leslie Gross Portney,250-499,0
11832,Leslie Gross Portney,500-749,1
11833,Leslie Gross Portney,750-999,0
11834,Leslie Gross Portney,>=1000,0
11835,Leslie Kelly,<250,1
11836,Leslie Kelly,250-499,0
11837,Leslie Kelly,500-749,0
11838,Leslie Kelly,750-999,0
11839,Leslie Kelly,>=1000,0
11840,Lester del Rey,<250,1
11841,Lester del Rey,250-499,0
11842,Lester del Rey,500-749,0
11843,Lester del Rey,750-999,0
11844,Lester del Rey,>=1000,0
11845,Let's Go Inc.,<250,0
11846,Let's Go Inc.,250-499,1
11847,Let's Go Inc.,500-749,0
11848,Let's Go Inc.,750-999,0
11849,Let's Go Inc.,>=1000,0
11850,Lewis B. Namier,<250,0
11851,Lewis B. Namier,250-499,0
11852,Lewis B. Namier,500-749,1
11853,Lewis B. Namier,750-999,0
11854,Lewis B. Namier,>=1000,0
11855,Lewis Carroll,<250,0
11856,Lewis Carroll,250-499,0
11857,Lewis Carroll,500-749,1
11858,Lewis Carroll,750-999,0
11859,Lewis Carroll,>=1000,0
11860,Lewis Perdue,<250,1
11861,Lewis Perdue,250-499,0
11862,Lewis Perdue,500-749,0
11863,Lewis Perdue,750-999,0
11864,Lewis Perdue,>=1000,0
11865,Li Bai,<250,0
11866,Li Bai,250-499,0
11867,Li Bai,500-749,1
11868,Li Bai,750-999,0
11869,Li Bai,>=1000,0
11870,Liam Callanan,<250,1
11871,Liam Callanan,250-499,0
11872,Liam Callanan,500-749,0
11873,Liam Callanan,750-999,0
11874,Liam Callanan,>=1000,0
11875,Libba Bray,<250,1
11876,Libba Bray,250-499,0
11877,Libba Bray,500-749,0
11878,Libba Bray,750-999,0
11879,Libba Bray,>=1000,0
11880,Library Company of Philadelphia,<250,0
11881,Library Company of Philadelphia,250-499,1
11882,Library Company of Philadelphia,500-749,0
11883,Library Company of Philadelphia,750-999,0
11884,Library Company of Philadelphia,>=1000,0
11885,Lidia Matticchio Bastianich,<250,0
11886,Lidia Matticchio Bastianich,250-499,1
11887,Lidia Matticchio Bastianich,500-749,0
11888,Lidia Matticchio Bastianich,750-999,0
11889,Lidia Matticchio Bastianich,>=1000,0
11890,Lilian Jackson Braun,<250,0
11891,Lilian Jackson Braun,250-499,1
11892,Lilian Jackson Braun,500-749,0
11893,Lilian Jackson Braun,750-999,0
11894,Lilian Jackson Braun,>=1000,0
11895,Lin Carter,<250,1
11896,Lin Carter,250-499,0
11897,Lin Carter,500-749,0
11898,Lin Carter,750-999,0
11899,Lin Carter,>=1000,0
11900,Lincoln Child,<250,0
11901,Lincoln Child,250-499,1
11902,Lincoln Child,500-749,0
11903,Lincoln Child,750-999,0
11904,Lincoln Child,>=1000,0
11905,Linda  Anderson,<250,0
11906,Linda  Anderson,250-499,0
11907,Linda  Anderson,500-749,1
11908,Linda  Anderson,750-999,0
11909,Linda  Anderson,>=1000,0
11910,Linda Francis Lee,<250,0
11911,Linda Francis Lee,250-499,1
11912,Linda Francis Lee,500-749,0
11913,Linda Francis Lee,750-999,0
11914,Linda Francis Lee,>=1000,0
11915,Linda Glaser,<250,0
11916,Linda Glaser,250-499,1
11917,Linda Glaser,500-749,0
11918,Linda Glaser,750-999,0
11919,Linda Glaser,>=1000,0
11920,Linda Hall,<250,0
11921,Linda Hall,250-499,0
11922,Linda Hall,500-749,1
11923,Linda Hall,750-999,0
11924,Linda Hall,>=1000,0
11925,Linda Howard,<250,0
11926,Linda Howard,250-499,1
11927,Linda Howard,500-749,0
11928,Linda Howard,750-999,0
11929,Linda Howard,>=1000,0
11930,Linda Jones,<250,0
11931,Linda Jones,250-499,1
11932,Linda Jones,500-749,0
11933,Linda Jones,750-999,0
11934,Linda Jones,>=1000,0
11935,Linda Lael Miller,<250,1
11936,Linda Lael Miller,250-499,0
11937,Linda Lael Miller,500-749,0
11938,Linda Lael Miller,750-999,0
11939,Linda Lael Miller,>=1000,0
11940,Linda Lay Shuler,<250,0
11941,Linda Lay Shuler,250-499,1
11942,Linda Lay Shuler,500-749,0
11943,Linda Lay Shuler,750-999,0
11944,Linda Lay Shuler,>=1000,0
11945,Linda Lear,<250,1
11946,Linda Lear,250-499,0
11947,Linda Lear,500-749,0
11948,Linda Lear,750-999,0
11949,Linda Lear,>=1000,0
11950,Linda Turner,<250,0
11951,Linda Turner,250-499,0
11952,Linda Turner,500-749,0
11953,Linda Turner,750-999,1
11954,Linda Turner,>=1000,0
11955,Lindsey Davis,<250,0
11956,Lindsey Davis,250-499,0
11957,Lindsey Davis,500-749,1
11958,Lindsey Davis,750-999,0
11959,Lindsey Davis,>=1000,0
11960,Lionel Trilling,<250,1
11961,Lionel Trilling,250-499,0
11962,Lionel Trilling,500-749,0
11963,Lionel Trilling,750-999,0
11964,Lionel Trilling,>=1000,0
11965,Lisa Carey,<250,1
11966,Lisa Carey,250-499,0
11967,Lisa Carey,500-749,0
11968,Lisa Carey,750-999,0
11969,Lisa Carey,>=1000,0
11970,Lisa Chaney,<250,1
11971,Lisa Chaney,250-499,0
11972,Lisa Chaney,500-749,0
11973,Lisa Chaney,750-999,0
11974,Lisa Chaney,>=1000,0
11975,Lisa Gardner,<250,0
11976,Lisa Gardner,250-499,0
11977,Lisa Gardner,500-749,0
11978,Lisa Gardner,750-999,0
11979,Lisa Gardner,>=1000,1
11980,Lisa Jackson,<250,0
11981,Lisa Jackson,250-499,1
11982,Lisa Jackson,500-749,0
11983,Lisa Jackson,750-999,0
11984,Lisa Jackson,>=1000,0
11985,Lisa Lowe,<250,1
11986,Lisa Lowe,250-499,0
11987,Lisa Lowe,500-749,0
11988,Lisa Lowe,750-999,0
11989,Lisa Lowe,>=1000,0
11990,Lisa McCourt,<250,1
11991,Lisa McCourt,250-499,0
11992,Lisa McCourt,500-749,0
11993,Lisa McCourt,750-999,0
11994,Lisa McCourt,>=1000,0
11995,Lisa S.  French,<250,1
11996,Lisa S.  French,250-499,0
11997,Lisa S.  French,500-749,0
11998,Lisa S.  French,750-999,0
11999,Lisa S.  French,>=1000,0
12000,Lisa See,<250,0
12001,Lisa See,250-499,1
12002,Lisa See,500-749,0
12003,Lisa See,750-999,0
12004,Lisa See,>=1000,0
12005,Lisa Trumbauer,<250,1
12006,Lisa Trumbauer,250-499,0
12007,Lisa Trumbauer,500-749,0
12008,Lisa Trumbauer,750-999,0
12009,Lisa Trumbauer,>=1000,0
12010,Lisa Unger,<250,0
12011,Lisa Unger,250-499,1
12012,Lisa Unger,500-749,0
12013,Lisa Unger,750-999,0
12014,Lisa Unger,>=1000,0
12015,Lisa Wheeler,<250,0
12016,Lisa Wheeler,250-499,0
12017,Lisa Wheeler,500-749,0
12018,Lisa Wheeler,750-999,0
12019,Lisa Wheeler,>=1000,1
12020,Lisa Whelchel,<250,1
12021,Lisa Whelchel,250-499,0
12022,Lisa Whelchel,500-749,0
12023,Lisa Whelchel,750-999,0
12024,Lisa Whelchel,>=1000,0
12025,Livy,<250,1
12026,Livy,250-499,0
12027,Livy,500-749,0
12028,Livy,750-999,0
12029,Livy,>=1000,0
12030,Liz Carlyle,<250,0
12031,Liz Carlyle,250-499,1
12032,Liz Carlyle,500-749,0
12033,Liz Carlyle,750-999,0
12034,Liz Carlyle,>=1000,0
12035,Liz Palika,<250,1
12036,Liz Palika,250-499,0
12037,Liz Palika,500-749,0
12038,Liz Palika,750-999,0
12039,Liz Palika,>=1000,0
12040,Liza Dalby,<250,0
12041,Liza Dalby,250-499,1
12042,Liza Dalby,500-749,0
12043,Liza Dalby,750-999,0
12044,Liza Dalby,>=1000,0
12045,Lizzie Collingham,<250,1
12046,Lizzie Collingham,250-499,0
12047,Lizzie Collingham,500-749,0
12048,Lizzie Collingham,750-999,0
12049,Lizzie Collingham,>=1000,0
12050,Lloyd Alexander,<250,1
12051,Lloyd Alexander,250-499,0
12052,Lloyd Alexander,500-749,0
12053,Lloyd Alexander,750-999,0
12054,Lloyd Alexander,>=1000,0
12055,Lloyd P. Gerson,<250,0
12056,Lloyd P. Gerson,250-499,1
12057,Lloyd P. Gerson,500-749,0
12058,Lloyd P. Gerson,750-999,0
12059,Lloyd P. Gerson,>=1000,0
12060,Logan Swanson,<250,0
12061,Logan Swanson,250-499,1
12062,Logan Swanson,500-749,0
12063,Logan Swanson,750-999,0
12064,Logan Swanson,>=1000,0
12065,Lois Beckwith,<250,0
12066,Lois Beckwith,250-499,1
12067,Lois Beckwith,500-749,0
12068,Lois Beckwith,750-999,0
12069,Lois Beckwith,>=1000,0
12070,Lois Gladys Leppard,<250,0
12071,Lois Gladys Leppard,250-499,1
12072,Lois Gladys Leppard,500-749,0
12073,Lois Gladys Leppard,750-999,0
12074,Lois Gladys Leppard,>=1000,0
12075,Lois H. Gresh,<250,1
12076,Lois H. Gresh,250-499,0
12077,Lois H. Gresh,500-749,0
12078,Lois H. Gresh,750-999,0
12079,Lois H. Gresh,>=1000,0
12080,Lois Lenski,<250,0
12081,Lois Lenski,250-499,1
12082,Lois Lenski,500-749,0
12083,Lois Lenski,750-999,0
12084,Lois Lenski,>=1000,0
12085,Lois Lowry,<250,1
12086,Lois Lowry,250-499,0
12087,Lois Lowry,500-749,0
12088,Lois Lowry,750-999,0
12089,Lois Lowry,>=1000,0
12090,Lois N. Magner,<250,0
12091,Lois N. Magner,250-499,1
12092,Lois N. Magner,500-749,0
12093,Lois N. Magner,750-999,0
12094,Lois N. Magner,>=1000,0
12095,Lolita Files,<250,0
12096,Lolita Files,250-499,1
12097,Lolita Files,500-749,0
12098,Lolita Files,750-999,0
12099,Lolita Files,>=1000,0
12100,Lonely Planet,<250,1
12101,Lonely Planet,250-499,0
12102,Lonely Planet,500-749,0
12103,Lonely Planet,750-999,0
12104,Lonely Planet,>=1000,0
12105,Lonn M. Friend,<250,0
12106,Lonn M. Friend,250-499,0
12107,Lonn M. Friend,500-749,1
12108,Lonn M. Friend,750-999,0
12109,Lonn M. Friend,>=1000,0
12110,Lora Leigh,<250,0
12111,Lora Leigh,250-499,1
12112,Lora Leigh,500-749,0
12113,Lora Leigh,750-999,0
12114,Lora Leigh,>=1000,0
12115,Lord Dunsany,<250,0
12116,Lord Dunsany,250-499,1
12117,Lord Dunsany,500-749,0
12118,Lord Dunsany,750-999,0
12119,Lord Dunsany,>=1000,0
12120,Loree Lough,<250,1
12121,Loree Lough,250-499,0
12122,Loree Lough,500-749,0
12123,Loree Lough,750-999,0
12124,Loree Lough,>=1000,0
12125,Lori Avocato,<250,0
12126,Lori Avocato,250-499,1
12127,Lori Avocato,500-749,0
12128,Lori Avocato,750-999,0
12129,Lori Avocato,>=1000,0
12130,Lori Foster,<250,0
12131,Lori Foster,250-499,1
12132,Lori Foster,500-749,0
12133,Lori Foster,750-999,0
12134,Lori Foster,>=1000,0
12135,Lori Fulton,<250,0
12136,Lori Fulton,250-499,0
12137,Lori Fulton,500-749,1
12138,Lori Fulton,750-999,0
12139,Lori Fulton,>=1000,0
12140,Lorna Landvik,<250,0
12141,Lorna Landvik,250-499,1
12142,Lorna Landvik,500-749,0
12143,Lorna Landvik,750-999,0
12144,Lorna Landvik,>=1000,0
12145,Lorrie Moore,<250,1
12146,Lorrie Moore,250-499,0
12147,Lorrie Moore,500-749,0
12148,Lorrie Moore,750-999,0
12149,Lorrie Moore,>=1000,0
12150,Lotte H. Eisner,<250,1
12151,Lotte H. Eisner,250-499,0
12152,Lotte H. Eisner,500-749,0
12153,Lotte H. Eisner,750-999,0
12154,Lotte H. Eisner,>=1000,0
12155,Lou Marinoff,<250,0
12156,Lou Marinoff,250-499,0
12157,Lou Marinoff,500-749,0
12158,Lou Marinoff,750-999,0
12159,Lou Marinoff,>=1000,1
12160,Lou Priolo,<250,0
12161,Lou Priolo,250-499,0
12162,Lou Priolo,500-749,0
12163,Lou Priolo,750-999,1
12164,Lou Priolo,>=1000,0
12165,Louann Brizendine,<250,0
12166,Louann Brizendine,250-499,1
12167,Louann Brizendine,500-749,0
12168,Louann Brizendine,750-999,0
12169,Louann Brizendine,>=1000,0
12170,Louis Begley,<250,0
12171,Louis Begley,250-499,1
12172,Louis Begley,500-749,0
12173,Louis Begley,750-999,0
12174,Louis Begley,>=1000,0
12175,Louis E. Catron,<250,1
12176,Louis E. Catron,250-499,0
12177,Louis E. Catron,500-749,0
12178,Louis E. Catron,750-999,0
12179,Louis E. Catron,>=1000,0
12180,Louis L'Amour,<250,0
12181,Louis L'Amour,250-499,0
12182,Louis L'Amour,500-749,1
12183,Louis L'Amour,750-999,0
12184,Louis L'Amour,>=1000,0
12185,Louis Menand,<250,0
12186,Louis Menand,250-499,1
12187,Louis Menand,500-749,0
12188,Louis Menand,750-999,0
12189,Louis Menand,>=1000,0
12190,Louis P. Pojman,<250,1
12191,Louis P. Pojman,250-499,0
12192,Louis P. Pojman,500-749,0
12193,Louis P. Pojman,750-999,0
12194,Louis P. Pojman,>=1000,0
12195,Louis Sachar,<250,1
12196,Louis Sachar,250-499,0
12197,Louis Sachar,500-749,0
12198,Louis Sachar,750-999,0
12199,Louis Sachar,>=1000,0
12200,Louis de Bernières,<250,0
12201,Louis de Bernières,250-499,1
12202,Louis de Bernières,500-749,0
12203,Louis de Bernières,750-999,0
12204,Louis de Bernières,>=1000,0
12205,Louis-Ferdinand Céline,<250,0
12206,Louis-Ferdinand Céline,250-499,1
12207,Louis-Ferdinand Céline,500-749,0
12208,Louis-Ferdinand Céline,750-999,0
12209,Louis-Ferdinand Céline,>=1000,0
12210,Louisa May Alcott,<250,0
12211,Louisa May Alcott,250-499,1
12212,Louisa May Alcott,500-749,0
12213,Louisa May Alcott,750-999,0
12214,Louisa May Alcott,>=1000,0
12215,Louise Bates Ames,<250,0
12216,Louise Bates Ames,250-499,1
12217,Louise Bates Ames,500-749,0
12218,Louise Bates Ames,750-999,0
12219,Louise Bates Ames,>=1000,0
12220,Louise Borden,<250,0
12221,Louise Borden,250-499,1
12222,Louise Borden,500-749,0
12223,Louise Borden,750-999,0
12224,Louise Borden,>=1000,0
12225,Louise DeSalvo,<250,1
12226,Louise DeSalvo,250-499,0
12227,Louise DeSalvo,500-749,0
12228,Louise DeSalvo,750-999,0
12229,Louise DeSalvo,>=1000,0
12230,Loung Ung,<250,0
12231,Loung Ung,250-499,0
12232,Loung Ung,500-749,1
12233,Loung Ung,750-999,0
12234,Loung Ung,>=1000,0
12235,Luanne Rice,<250,1
12236,Luanne Rice,250-499,0
12237,Luanne Rice,500-749,0
12238,Luanne Rice,750-999,0
12239,Luanne Rice,>=1000,0
12240,Lucas Carlson,<250,0
12241,Lucas Carlson,250-499,0
12242,Lucas Carlson,500-749,1
12243,Lucas Carlson,750-999,0
12244,Lucas Carlson,>=1000,0
12245,Lucille Colandro,<250,1
12246,Lucille Colandro,250-499,0
12247,Lucille Colandro,500-749,0
12248,Lucille Colandro,750-999,0
12249,Lucille Colandro,>=1000,0
12250,Ludovico Ariosto,<250,0
12251,Ludovico Ariosto,250-499,1
12252,Ludovico Ariosto,500-749,0
12253,Ludovico Ariosto,750-999,0
12254,Ludovico Ariosto,>=1000,0
12255,Ludwig Wittgenstein,<250,1
12256,Ludwig Wittgenstein,250-499,0
12257,Ludwig Wittgenstein,500-749,0
12258,Ludwig Wittgenstein,750-999,0
12259,Ludwig Wittgenstein,>=1000,0
12260,Luigi  Barzini,<250,1
12261,Luigi  Barzini,250-499,0
12262,Luigi  Barzini,500-749,0
12263,Luigi  Barzini,750-999,0
12264,Luigi  Barzini,>=1000,0
12265,Luigi Barzini,<250,0
12266,Luigi Barzini,250-499,1
12267,Luigi Barzini,500-749,0
12268,Luigi Barzini,750-999,0
12269,Luigi Barzini,>=1000,0
12270,Luigi Pirandello,<250,0
12271,Luigi Pirandello,250-499,1
12272,Luigi Pirandello,500-749,0
12273,Luigi Pirandello,750-999,0
12274,Luigi Pirandello,>=1000,0
12275,Luis Fernando Verissimo,<250,1
12276,Luis Fernando Verissimo,250-499,0
12277,Luis Fernando Verissimo,500-749,0
12278,Luis Fernando Verissimo,750-999,0
12279,Luis Fernando Verissimo,>=1000,0
12280,Luis Sepúlveda,<250,1
12281,Luis Sepúlveda,250-499,0
12282,Luis Sepúlveda,500-749,0
12283,Luis Sepúlveda,750-999,0
12284,Luis Sepúlveda,>=1000,0
12285,Luis Vélez de Guevara,<250,1
12286,Luis Vélez de Guevara,250-499,0
12287,Luis Vélez de Guevara,500-749,0
12288,Luis Vélez de Guevara,750-999,0
12289,Luis Vélez de Guevara,>=1000,0
12290,Luke Davies,<250,0
12291,Luke Davies,250-499,1
12292,Luke Davies,500-749,0
12293,Luke Davies,750-999,0
12294,Luke Davies,>=1000,0
12295,Luke Welling,<250,0
12296,Luke Welling,250-499,0
12297,Luke Welling,500-749,0
12298,Luke Welling,750-999,0
12299,Luke Welling,>=1000,1
12300,Lyle Saxon,<250,1
12301,Lyle Saxon,250-499,0
12302,Lyle Saxon,500-749,0
12303,Lyle Saxon,750-999,0
12304,Lyle Saxon,>=1000,0
12305,Lyman S. Spitzer Jr.,<250,1
12306,Lyman S. Spitzer Jr.,250-499,0
12307,Lyman S. Spitzer Jr.,500-749,0
12308,Lyman S. Spitzer Jr.,750-999,0
12309,Lyman S. Spitzer Jr.,>=1000,0
12310,Lyn Macdonald,<250,1
12311,Lyn Macdonald,250-499,0
12312,Lyn Macdonald,500-749,0
12313,Lyn Macdonald,750-999,0
12314,Lyn Macdonald,>=1000,0
12315,Lynda Barry,<250,0
12316,Lynda Barry,250-499,0
12317,Lynda Barry,500-749,0
12318,Lynda Barry,750-999,1
12319,Lynda Barry,>=1000,0
12320,Lynda La Plante,<250,1
12321,Lynda La Plante,250-499,0
12322,Lynda La Plante,500-749,0
12323,Lynda La Plante,750-999,0
12324,Lynda La Plante,>=1000,0
12325,Lynda Madison,<250,1
12326,Lynda Madison,250-499,0
12327,Lynda Madison,500-749,0
12328,Lynda Madison,750-999,0
12329,Lynda Madison,>=1000,0
12330,Lynda Milligan,<250,1
12331,Lynda Milligan,250-499,0
12332,Lynda Milligan,500-749,0
12333,Lynda Milligan,750-999,0
12334,Lynda Milligan,>=1000,0
12335,Lynn Keller,<250,0
12336,Lynn Keller,250-499,1
12337,Lynn Keller,500-749,0
12338,Lynn Keller,750-999,0
12339,Lynn Keller,>=1000,0
12340,Lynn Kurland,<250,0
12341,Lynn Kurland,250-499,1
12342,Lynn Kurland,500-749,0
12343,Lynn Kurland,750-999,0
12344,Lynn Kurland,>=1000,0
12345,Lynn Setzer,<250,0
12346,Lynn Setzer,250-499,1
12347,Lynn Setzer,500-749,0
12348,Lynn Setzer,750-999,0
12349,Lynn Setzer,>=1000,0
12350,Lynn Willis,<250,0
12351,Lynn Willis,250-499,1
12352,Lynn Willis,500-749,0
12353,Lynn Willis,750-999,0
12354,Lynn Willis,>=1000,0
12355,Lynne Ann DeSpelder,<250,0
12356,Lynne Ann DeSpelder,250-499,1
12357,Lynne Ann DeSpelder,500-749,0
12358,Lynne Ann DeSpelder,750-999,0
